,Unnamed: 0,State,Account_Length,Area_code,Phone,International_Plan,VMail_Plan,VMail_Message,Day_Mins,Day_calls,Day_Charge,Eve_Mins,Eve_calls,Eve_Charge,Night_Mins,Night_Calls,Night_Charge,International_Mins,International_Calls,International_Charge,CustServ_Calls,Churn
2364,2364,19,54,415, 387-4064,0,1,33,161.8,73,27.51,273.0,58,23.21,153.9,76,6.93,13.7,4,3.7,0,0
2365,2365,6,112,408, 380-5667,0,1,29,198.8,122,33.8,238.6,114,20.28,289.5,69,13.03,11.5,5,3.11,1,0
2366,2366,22,122,408, 402-8930,0,1,0,147.8,85,25.13,147.4,93,12.53,203.5,110,9.16,14.0,5,3.78,1,0
2367,2367,48,74,415, 336-6533,0,0,0,262.3,114,44.59,198.9,96,16.91,165.9,90,7.47,6.6,5,1.78,3,0
2368,2368,10,90,415, 359-9992,0,0,0,246.4,83,41.89,160.3,88,13.63,170.9,99,7.69,7.6,7,2.05,1,0
2369,2369,7,112,415, 391-1737,0,0,0,174.3,123,29.63,140.2,124,11.92,215.4,89,9.69,9.0,6,2.43,4,1
2370,2370,35,85,510, 404-2871,0,0,0,183.4,111,31.18,168.8,98,14.35,199.7,97,8.99,9.9,4,2.67,4,0
2371,2371,43,100,415, 420-6121,0,0,0,191.9,95,32.62,200.9,101,17.08,271.9,74,12.24,10.3,3,2.78,1,0
2372,2372,4,114,415, 369-4012,0,0,0,187.8,109,31.93,154.6,97,13.14,213.9,102,9.63,10.1,3,2.73,2,0
2373,2373,26,83,510, 357-2294,0,0,0,259.7,106,44.15,152.7,116,12.98,224.7,92,10.11,10.2,2,2.75,0,0
2374,2374,10,157,415, 348-9938,1,0,0,180.4,123,30.67,194.0,98,16.49,227.3,88,10.23,8.4,5,2.27,0,0
2375,2375,8,51,510, 394-3023,0,0,0,51.8,107,8.81,230.2,104,19.57,227.5,118,10.24,10.4,4,2.81,2,0
2376,2376,27,42,415, 352-5466,0,0,0,303.9,106,51.66,232.2,54,19.74,147.1,76,6.62,5.8,3,1.57,1,1
2377,2377,39,101,415, 364-5510,0,1,36,123.7,125,21.03,172.6,106,14.67,280.5,127,12.62,8.8,4,2.38,1,1
2378,2378,8,112,510, 396-6462,0,0,0,206.2,122,35.05,164.5,94,13.98,140.3,101,6.31,12.6,7,3.4,3,0
2379,2379,39,56,510, 384-5335,0,0,0,164.3,92,27.93,233.7,107,19.86,187.3,104,8.43,11.8,1,3.19,2,0
2380,2380,9,53,408, 416-6886,0,0,0,228.6,117,38.86,132.8,123,11.29,227.2,124,10.22,10.1,2,2.73,9,1
2381,2381,1,64,415, 357-2748,0,1,22,200.4,80,34.07,131.1,84,11.14,230.7,67,10.38,7.6,5,2.05,1,0
2382,2382,6,123,408, 386-7976,0,0,0,154.3,107,26.23,183.0,111,15.56,200.8,134,2.43,10.9,8,2.94,0,0
2383,2383,5,68,510, 403-9199,0,1,30,122.9,93,20.89,233.5,91,19.85,199.5,144,8.98,9.6,2,2.59,2,0
2384,2384,19,40,510, 361-1900,1,0,0,220.8,100,37.54,265.7,106,22.58,212.8,94,9.58,6.4,3,1.73,0,0
2385,2385,32,132,408, 405-3848,0,0,0,214.6,78,36.48,251.7,98,21.39,240.8,88,10.84,13.9,2,3.75,0,0
2386,2386,19,120,408, 344-1136,1,0,0,202.0,123,34.34,184.3,78,15.67,176.0,89,7.92,7.4,2,2.0,2,1
2387,2387,14,108,408, 378-6276,0,1,32,209.5,108,35.62,109.6,64,9.32,189.7,145,8.54,9.1,6,2.46,6,1
2388,2388,34,161,510, 343-2592,0,0,0,297.9,141,50.64,238.1,107,20.24,240.5,93,10.82,8.9,5,2.4,1,1
2389,2389,34,130,415, 396-4410,0,0,0,212.8,102,36.18,189.8,137,16.13,170.1,105,7.65,10.6,4,2.86,0,1
2390,2390,7,122,510, 397-3943,0,0,0,145.6,102,24.75,284.7,111,24.2,228.2,91,10.27,12.2,5,3.29,0,0
2391,2391,21,130,408, 347-3821,0,1,19,152.9,87,25.99,213.2,99,18.12,205.3,114,9.24,10.8,6,2.92,2,0
2392,2392,10,90,510, 400-8069,0,0,0,125.4,100,21.32,269.1,83,22.87,238.6,103,10.74,11.0,7,2.97,1,0
2393,2393,42,139,415, 346-5349,0,1,25,138.3,96,23.51,80.6,79,6.85,163.7,83,7.37,8.3,8,2.24,0,0
2394,2394,28,57,415, 345-5089,0,0,0,189.3,100,32.18,174.9,70,14.87,221.9,117,9.99,11.2,5,3.02,3,0
2395,2395,24,128,510, 410-4613,0,0,0,199.3,86,33.88,194.8,102,16.56,298.2,82,13.42,14.3,2,3.86,4,0
2396,2396,10,127,510, 356-4706,1,0,0,247.5,99,42.08,108.5,118,9.22,232.0,72,10.44,10.6,3,2.86,2,0
2397,2397,20,107,415, 347-3406,0,0,0,294.9,71,50.13,192.8,78,16.39,148.1,87,6.66,13.2,5,3.56,1,1
2398,2398,40,177,408, 333-9133,0,0,0,175.4,99,29.82,155.3,83,13.2,179.4,86,8.07,11.5,3,3.11,1,0
2399,2399,46,121,415, 392-2459,0,0,0,179.4,70,30.5,143.0,93,12.16,116.3,113,5.23,11.2,5,3.02,1,0
2400,2400,34,99,510, 401-3685,1,1,39,126.8,94,21.56,293.6,115,24.96,174.1,91,7.83,8.4,4,2.27,0,0
2401,2401,7,126,415, 352-7752,1,0,0,239.7,87,40.75,281.7,92,23.94,183.5,113,8.26,11.4,1,3.08,1,1
2402,2402,7,77,415, 388-9285,0,1,33,143.0,101,24.31,212.2,102,18.04,104.9,120,4.72,15.3,4,4.13,5,1
2403,2403,1,21,415, 332-5582,0,0,0,91.9,109,15.62,198.4,111,16.86,171.7,125,7.73,13.0,7,3.51,2,0
2404,2404,30,56,408, 376-2550,0,0,0,210.4,80,35.77,176.6,96,15.01,149.7,56,6.74,15.5,4,4.19,1,0
2405,2405,5,92,415, 333-4594,0,1,29,201.3,130,34.22,203.7,115,17.31,129.9,113,5.85,6.4,6,1.73,1,1
2406,2406,3,81,510, 375-2522,0,0,0,145.6,59,24.75,287.9,131,24.47,181.7,121,8.18,9.2,4,2.48,2,0
2407,2407,11,139,510, 388-2240,1,1,31,203.5,82,34.6,200.3,72,17.03,214.0,112,9.63,13.4,6,3.62,1,1
2408,2408,38,68,415, 420-1782,0,0,0,232.4,76,39.51,153.3,103,13.03,214.6,107,9.66,10.5,2,2.84,1,0
2409,2409,29,183,415, 384-8890,0,1,8,86.5,119,14.71,285.2,97,24.24,180.4,133,8.12,8.7,2,2.35,2,0
2410,2410,24,90,408, 371-4788,0,0,0,109.9,102,18.68,220.8,114,18.77,104.0,133,4.68,10.9,6,2.94,0,0
2411,2411,13,165,408, 360-5636,0,0,0,156.0,88,26.52,276.1,81,23.47,175.9,94,7.92,9.3,5,2.51,1,0
2412,2412,13,89,415, 373-4264,0,0,0,326.3,112,55.47,165.1,110,14.03,162.9,97,7.33,7.5,1,2.03,1,1
2413,2413,9,59,510, 352-9836,0,0,0,195.0,58,33.15,198.5,88,16.87,304.3,110,13.69,14.8,9,4.0,0,0
2414,2414,43,16,415, 342-2013,1,0,0,110.0,91,18.7,147.3,75,12.52,190.5,73,8.57,6.4,7,1.73,0,0
2415,2415,37,114,415, 354-5689,0,0,0,147.1,119,25.01,161.0,111,13.69,275.9,106,12.42,9.0,3,2.43,5,1
2416,2416,50,113,510, 335-8427,0,0,0,156.0,141,26.52,256.8,72,21.83,175.3,123,7.89,11.9,5,3.21,2,0
2417,2417,45,120,408, 409-6753,0,0,0,98.2,99,16.69,186.7,85,15.87,146.7,96,6.6,9.3,4,2.51,2,0
2418,2418,48,115,415, 349-1756,0,0,0,210.6,120,35.8,153.1,84,13.01,262.2,79,11.8,11.0,5,2.97,0,0
2419,2419,51,37,510, 328-8980,0,0,0,239.9,120,40.78,261.6,88,22.24,207.1,88,9.32,8.9,4,2.4,2,1
2420,2420,3,100,415, 399-2151,1,0,0,159.9,94,27.18,179.9,95,15.29,154.4,102,6.95,11.6,2,3.13,2,1
2421,2421,24,132,415, 379-9524,0,0,0,197.8,66,33.63,133.9,119,11.38,177.3,94,7.98,10.9,3,2.94,4,1
2422,2422,25,38,408, 352-9947,0,1,36,115.4,98,19.62,166.2,83,14.13,184.7,79,8.31,15.2,6,4.1,2,0
2423,2423,34,1,408, 336-1043,0,0,0,123.8,113,21.05,236.2,77,20.08,73.2,81,3.29,3.7,2,1.0,0,0
2424,2424,21,97,415, 416-7013,0,1,15,117.6,97,19.99,196.3,126,16.69,157.4,113,7.08,6.4,3,1.73,1,0
2425,2425,25,55,415, 345-4551,0,1,28,105.3,82,17.9,197.4,109,16.78,187.5,91,8.44,8.6,6,2.32,2,0
2426,2426,1,75,415, 405-9864,0,0,0,111.7,121,18.99,237.3,119,20.17,253.5,110,11.41,13.1,6,3.54,1,0
2427,2427,5,83,415, 350-4297,0,0,0,159.3,104,27.08,202.3,98,17.2,229.0,73,10.31,9.5,3,2.57,2,0
2428,2428,3,40,510, 350-7114,0,0,0,81.7,123,13.89,210.2,108,17.87,212.0,64,9.54,11.3,3,3.05,6,1
2429,2429,15,101,415, 400-4244,0,1,21,238.0,88,40.46,209.6,84,17.82,233.0,95,10.49,10.0,5,2.7,2,0
2430,2430,20,120,415, 417-2608,0,1,40,128.1,99,21.78,247.7,78,21.05,199.7,121,8.99,15.6,3,4.21,0,0
2431,2431,46,183,415, 372-2990,0,1,31,171.2,104,29.1,193.6,74,16.46,196.5,85,8.84,10.2,4,2.75,1,0
2432,2432,49,75,510, 353-9998,0,0,0,109.0,88,18.53,259.3,120,22.04,182.1,119,8.19,13.3,3,3.59,4,1
2433,2433,25,80,415, 330-3008,0,0,0,220.0,114,37.4,207.7,76,17.65,168.4,137,7.58,12.1,3,3.27,2,0
2434,2434,5,88,415, 384-8629,0,0,0,55.6,65,9.45,242.7,121,20.63,176.3,134,7.93,11.3,4,3.05,0,0
2435,2435,7,112,415, 404-9504,0,1,23,286.6,79,48.72,315.3,102,26.8,193.9,101,8.73,10.3,6,2.78,1,0
2436,2436,32,63,510, 405-8753,0,0,0,207.6,96,35.29,229.0,112,19.47,162.6,131,7.32,13.3,2,3.59,1,0
2437,2437,51,105,415, 409-9911,0,1,31,109.6,108,18.63,249.3,119,21.19,321.2,101,14.45,8.3,4,2.24,4,1
2438,2438,5,92,415, 394-4260,0,0,0,197.2,113,33.52,242.3,116,20.6,192.0,76,8.64,11.0,5,2.97,2,0
2439,2439,10,177,415, 380-9063,0,0,0,175.7,120,29.87,168.6,90,14.33,198.9,110,8.95,14.6,4,3.94,1,0
2440,2440,32,118,510, 395-4509,0,0,0,205.2,115,34.88,184.8,137,15.71,176.1,115,7.92,7.0,6,1.89,0,0
2441,2441,41,111,408, 401-6671,0,1,13,193.1,104,32.83,111.6,98,9.49,227.4,94,10.23,12.1,4,3.27,1,0
2442,2442,5,82,510, 405-7204,0,1,34,232.6,121,39.54,153.2,115,13.02,286.7,77,12.9,4.7,3,1.27,3,0
2443,2443,35,74,415, 329-5377,0,0,0,102.7,89,17.46,149.3,100,12.69,188.1,114,8.46,11.0,5,2.97,0,0
2444,2444,11,121,415, 408-9572,0,1,31,263.1,70,44.73,279.3,118,23.74,127.1,143,5.72,9.7,4,2.62,5,0
2445,2445,45,131,408, 380-9879,0,0,0,197.0,79,33.49,201.0,114,17.09,151.2,111,6.8,11.6,5,3.13,1,0
2446,2446,2,125,408, 384-9243,0,0,0,169.3,90,28.78,156.0,138,13.26,210.8,106,9.49,11.6,6,3.13,2,0
2447,2447,18,19,415, 404-5597,0,0,0,201.5,123,34.26,129.2,110,10.98,220.6,98,9.93,12.9,4,3.48,1,0
2448,2448,6,138,415, 359-7521,0,0,0,251.0,119,42.67,91.2,96,7.75,142.2,87,6.4,13.8,3,3.73,3,0
2449,2449,5,119,415, 327-4795,0,0,0,230.4,117,39.17,225.0,101,19.13,198.5,111,8.93,7.6,6,2.05,3,0
2450,2450,7,137,510, 338-7955,0,0,0,109.8,120,18.67,230.5,86,19.59,255.8,103,11.51,11.9,6,3.21,1,0
2451,2451,35,182,415, 379-6970,0,0,0,279.5,118,47.52,203.2,113,17.27,174.2,101,7.84,10.7,4,2.89,2,1
2452,2452,4,135,415, 351-7807,0,0,0,173.4,107,29.48,222.0,84,18.87,200.8,94,2.89,13.7,6,3.7,1,0
2453,2453,41,134,415, 342-9394,0,1,38,214.4,93,36.45,211.7,57,17.99,165.0,79,7.43,10.0,8,2.7,1,0
2454,2454,37,45,415, 384-6264,0,0,0,96.1,103,16.34,246.8,134,20.98,229.7,92,10.34,9.7,4,2.62,1,0
2455,2455,36,129,408, 352-4534,0,0,0,101.4,145,17.24,249.1,116,21.17,157.6,107,7.09,7.1,6,1.92,1,0
2456,2456,17,142,415, 378-4617,0,0,0,232.5,74,39.53,181.8,142,15.45,203.1,86,9.14,10.4,6,2.81,4,0
2457,2457,20,130,415, 364-9567,0,1,0,174.5,120,29.67,217.5,95,18.49,220.3,67,9.91,12.2,2,3.29,1,0
2458,2458,47,163,408, 371-5875,0,1,23,224.0,126,38.08,233.5,89,19.85,293.9,104,13.23,8.8,4,2.38,1,0
2459,2459,41,105,415, 383-6489,0,0,0,211.1,99,35.89,176.7,66,15.02,221.5,96,9.97,14.7,7,3.97,4,0
2460,2460,31,119,415, 345-7117,0,0,0,109.2,96,18.56,153.1,80,13.01,240.0,102,10.8,9.8,5,2.65,2,0
2461,2461,10,78,408, 384-3902,0,0,0,220.0,95,37.4,179.9,121,15.29,188.2,109,8.47,11.5,5,3.11,0,0
2462,2462,42,92,415, 386-2759,0,0,0,181.4,98,30.84,164.5,98,13.98,171.0,110,7.69,10.9,4,2.94,2,0
2463,2463,10,146,415, 356-1270,0,1,11,180.7,82,30.72,173.7,90,14.76,231.5,89,10.42,10.1,4,2.73,2,0
2464,2464,8,125,408, 379-1336,0,1,32,96.5,109,16.41,145.8,109,12.39,174.4,82,7.85,9.4,2,2.54,1,0
2465,2465,28,88,415, 354-7201,0,0,0,183.5,93,31.2,170.5,80,14.49,193.8,88,8.72,8.3,5,2.24,3,0
2466,2466,20,83,408, 404-5057,0,1,38,107.9,90,18.34,140.4,94,11.93,253.6,79,11.41,10.5,2,2.84,0,0
2467,2467,36,3,510, 407-8012,1,0,0,161.0,96,27.37,244.9,82,20.82,180.8,103,8.14,7.7,6,2.08,1,0
2468,2468,1,152,510, 332-6139,1,1,41,146.8,128,24.96,285.6,96,24.28,213.6,80,9.61,4.3,2,1.16,1,1
2469,2469,30,48,510, 328-1373,0,0,0,149.2,146,25.36,161.9,109,13.76,197.9,109,8.91,8.3,2,2.24,3,0
2470,2470,22,189,415, 411-6501,0,0,0,227.8,124,38.73,169.5,112,14.41,201.1,91,9.05,5.6,4,1.51,3,0
2471,2471,4,95,415, 329-8056,0,1,23,160.3,87,27.25,202.4,101,17.2,191.1,122,8.6,7.4,3,2.0,0,0
2472,2472,28,129,415, 415-4564,0,0,0,137.8,120,23.43,225.8,110,19.19,145.2,95,6.53,10.2,6,2.75,1,1
2473,2473,24,66,408, 329-6192,0,1,40,141.7,87,24.09,268.3,89,22.81,241.3,68,10.86,8.5,7,2.3,0,0
2474,2474,11,80,510, 384-3904,0,1,22,196.4,115,33.39,150.3,109,12.78,176.2,75,7.93,9.3,1,2.51,0,0
2475,2475,48,1,408, 373-1028,0,0,0,175.2,74,29.78,151.7,79,12.89,230.5,109,10.37,5.3,3,1.43,1,0
2476,2476,1,84,408, 369-1220,0,0,0,146.8,133,24.96,171.7,73,14.59,234.5,69,10.55,9.9,3,2.67,1,0
2477,2477,15,96,415, 359-9369,0,0,0,173.9,111,29.56,287.4,105,24.43,204.8,91,9.22,9.1,7,2.46,1,0
2478,2478,36,123,415, 415-3016,0,1,34,305.2,80,51.88,156.5,109,13.3,280.0,81,12.6,13.2,7,3.56,1,0
2479,2479,5,116,510, 414-7090,1,1,29,162.3,91,27.59,279.3,79,23.74,192.7,131,8.67,11.7,2,3.16,3,1
2480,2480,29,105,415, 350-2250,1,0,0,150.0,106,25.5,293.8,123,24.97,250.7,65,11.28,10.3,7,2.78,3,0
2481,2481,6,80,415, 383-9355,0,0,0,197.5,114,33.58,206.9,119,17.59,163.6,109,7.36,11.3,4,3.05,1,0
2482,2482,21,157,408, 417-3257,0,0,0,240.2,67,40.83,153.0,98,13.01,249.0,72,11.21,10.2,6,2.75,2,0
2483,2483,5,67,510, 336-8010,0,1,30,186.2,117,31.65,286.7,76,24.37,164.3,113,7.39,12.9,3,3.48,2,0
2484,2484,28,141,415, 354-7718,0,1,39,116.9,127,19.87,276.5,88,23.5,289.9,125,13.05,12.3,2,3.32,0,0
2485,2485,20,79,415, 358-4412,0,1,17,236.7,95,40.24,263.5,56,22.4,259.6,107,11.68,12.0,4,3.24,1,0
2486,2486,22,76,408, 368-8972,0,0,0,173.2,93,29.44,131.2,80,11.15,170.9,104,7.69,5.4,3,1.46,0,0
2487,2487,30,111,510, 407-9841,0,0,0,152.2,114,25.87,137.2,102,11.66,185.9,97,8.37,9.8,3,2.65,0,0
2488,2488,4,94,415, 393-5208,0,0,0,181.3,135,30.82,182.4,108,15.5,180.6,103,8.13,6.7,2,1.81,0,0
2489,2489,26,143,408, 332-2889,0,0,0,167.8,72,28.53,211.0,99,17.94,153.5,109,6.91,10.5,6,2.84,4,1
2490,2490,44,109,510, 374-5530,0,0,0,175.4,125,29.82,250.7,87,21.31,289.3,74,13.02,9.8,9,2.65,1,0
2491,2491,38,138,415, 332-3381,0,0,0,87.6,112,14.89,266.9,107,22.69,214.6,104,9.66,9.8,10,2.65,2,0
2492,2492,34,73,415, 344-9347,0,0,0,203.3,100,34.56,141.9,87,12.06,200.7,71,9.03,8.5,6,2.3,0,0
2493,2493,25,21,415, 412-1991,0,0,0,92.6,95,15.74,161.9,70,13.76,285.0,78,12.83,11.3,3,3.05,5,1
2494,2494,2,148,415, 393-4528,0,1,21,262.9,135,44.69,149.5,96,12.71,140.5,109,6.32,8.1,4,2.19,1,0
2495,2495,42,103,408, 347-2378,0,0,0,160.8,91,27.34,155.8,82,13.24,254.3,103,11.44,8.5,3,2.3,1,0
2496,2496,21,143,408, 385-2699,0,1,22,141.8,116,24.11,167.3,99,14.22,178.1,130,8.01,7.8,3,2.11,1,0
2497,2497,3,79,408, 383-4319,0,1,32,50.6,62,8.6,201.4,87,17.12,146.8,121,6.61,4.2,4,1.13,2,0
2498,2498,27,89,415, 352-7915,0,0,0,134.9,59,22.93,156.0,152,13.26,197.5,112,8.89,10.2,5,2.75,1,0
2499,2499,51,120,415, 375-5547,0,0,0,252.1,110,42.86,226.1,103,19.22,155.6,83,7.0,13.8,3,3.73,1,0
2500,2500,12,121,415, 337-2348,0,1,41,215.5,95,36.64,241.8,92,20.55,147.0,108,6.61,9.6,3,2.59,1,0
2501,2501,43,101,415, 342-8702,0,0,0,124.8,66,21.22,257.2,85,21.86,193.2,115,8.69,13.4,4,3.62,0,0
2502,2502,37,115,408, 393-5802,0,0,0,178.7,114,30.38,271.0,96,23.04,245.9,94,11.07,16.4,5,4.43,2,0
2503,2503,28,168,415, 384-2219,0,0,0,183.2,131,31.14,179.2,73,15.23,292.8,100,13.18,9.9,5,2.67,2,0
2504,2504,32,90,415, 347-6164,0,0,0,167.5,96,28.48,139.1,104,11.82,138.4,87,6.23,13.0,1,3.51,1,0
2505,2505,22,70,510, 376-9940,0,0,0,147.1,105,25.01,200.0,135,17.0,234.9,65,10.57,12.5,9,3.38,3,0
2506,2506,17,138,415, 354-4352,0,0,0,230.1,107,39.12,212.0,120,18.02,174.9,119,7.87,13.2,4,3.56,1,0
2507,2507,17,43,408, 331-8713,0,0,0,135.8,125,23.09,163.2,88,13.87,229.8,106,10.34,12.6,3,3.4,0,0
2508,2508,12,117,510, 341-3663,0,1,20,205.7,98,34.97,136.1,107,11.57,159.4,147,7.17,8.7,3,2.35,2,0
2509,2509,25,108,408, 376-4665,0,0,0,73.8,105,12.55,143.4,114,12.19,170.2,98,7.66,10.9,3,2.94,2,0
2510,2510,6,118,408, 421-9034,0,0,0,189.3,119,32.18,233.5,112,19.85,270.9,104,12.19,10.0,1,2.7,2,0
2511,2511,4,169,408, 401-5169,0,0,0,147.2,115,25.02,161.9,123,13.76,142.1,103,6.39,7.2,6,1.94,3,0
2512,2512,38,62,408, 370-8262,0,1,42,137.3,95,23.34,184.2,94,15.66,231.4,70,10.41,10.2,3,2.75,0,0
2513,2513,7,86,510, 387-2041,0,0,0,70.7,125,12.02,211.0,113,17.94,174.6,107,7.86,10.3,0,2.78,2,0
2514,2514,6,44,408, 356-4146,0,0,0,204.6,117,34.78,205.2,94,17.44,164.6,84,7.41,10.7,5,2.89,0,0
2515,2515,20,111,510, 372-8883,0,0,0,123.1,88,20.93,213.9,84,18.18,184.9,88,8.32,12.0,2,3.24,5,1
2516,2516,15,127,510, 336-1880,0,1,19,129.7,115,22.05,160.8,101,13.67,265.0,63,11.93,12.2,3,3.29,2,0
2517,2517,43,151,415, 347-5843,1,0,0,198.7,70,33.78,209.5,106,17.81,281.9,126,12.69,12.4,4,3.35,0,0
2518,2518,47,53,415, 370-8023,0,0,0,145.1,116,24.67,233.7,82,19.86,208.7,95,9.39,7.9,5,2.13,2,0
2519,2519,33,15,415, 417-9814,0,0,0,135.2,101,22.98,152.5,79,12.96,224.8,83,10.12,8.4,5,2.27,2,0
2520,2520,37,123,408, 387-3422,0,1,28,124.7,105,21.2,250.4,78,21.28,216.4,128,9.74,7.8,8,2.11,1,0
2521,2521,49,137,415, 365-1664,0,0,0,215.9,76,36.7,145.4,118,12.36,186.9,129,8.41,12.1,4,3.27,1,0
2522,2522,36,106,415, 367-2436,0,0,0,119.2,142,20.26,228.4,139,19.41,197.9,61,8.91,8.4,9,2.27,2,0
2523,2523,9,88,510, 344-6258,0,0,0,144.3,116,24.53,156.4,74,13.29,214.7,90,9.66,7.8,10,2.11,3,0
2524,2524,6,106,415, 353-8928,0,0,0,235.2,121,39.98,220.6,87,18.75,236.3,91,10.63,11.8,4,3.19,1,0
2525,2525,36,95,510, 365-7784,0,0,0,174.0,57,29.58,281.1,118,23.89,197.2,94,8.87,9.7,2,2.62,0,0
2526,2526,9,57,510, 330-2635,1,0,0,115.0,65,19.55,122.3,96,10.4,245.0,75,11.03,6.4,1,1.73,0,1
2527,2527,30,184,408, 344-3131,0,0,0,151.7,93,25.79,178.5,77,15.17,229.1,111,10.31,13.1,8,3.54,2,0
2528,2528,44,109,510, 378-4294,0,0,0,153.1,102,26.03,234.1,77,19.9,329.2,74,14.81,9.9,9,2.67,3,0
2529,2529,13,127,415, 343-9365,0,0,0,218.6,93,37.16,149.9,130,12.74,204.6,131,9.21,9.2,5,2.48,2,0
2530,2530,30,82,510, 362-5579,0,0,0,265.2,122,45.08,178.7,102,15.19,174.7,90,7.86,10.7,9,2.89,2,0
2531,2531,26,180,415, 366-7616,0,0,0,143.3,134,24.36,180.5,113,15.34,184.2,87,8.29,10.1,4,2.73,1,0
2532,2532,18,174,415, 397-2870,0,0,0,190.3,98,32.35,252.7,70,21.48,220.6,97,9.93,7.2,9,1.94,2,0
2533,2533,24,92,415, 408-3262,0,0,0,184.7,60,31.4,262.0,73,22.27,239.5,120,10.78,12.3,6,3.32,2,1
2534,2534,24,81,408, 372-9091,0,0,0,115.3,99,19.6,224.7,117,19.1,152.5,98,6.86,10.3,2,2.78,1,0
2535,2535,26,125,408, 410-3159,0,0,0,113.0,108,19.21,169.2,107,14.38,156.6,61,7.05,9.2,5,2.48,2,1
2536,2536,19,119,408, 344-5181,0,0,0,294.2,100,50.01,232.5,53,19.76,195.0,64,8.78,9.0,1,2.43,0,1
2537,2537,35,122,415, 396-8662,0,0,0,215.6,86,36.65,167.8,59,14.26,207.0,67,9.32,6.4,8,1.73,3,0
2538,2538,10,34,408, 339-6446,0,0,0,128.8,80,21.9,208.7,93,17.74,202.1,103,9.09,14.0,7,3.78,1,0
2539,2539,8,138,415, 384-7236,1,1,28,211.2,117,35.9,312.5,98,26.56,178.0,118,8.01,10.7,2,2.89,3,1
2540,2540,31,90,415, 353-5257,0,1,24,71.2,82,12.1,181.6,103,15.44,186.9,111,8.41,12.9,1,3.48,1,0
2541,2541,25,73,408, 369-7295,0,0,0,94.9,121,16.13,253.2,83,21.52,175.1,86,7.88,14.2,2,3.83,2,0
2542,2542,34,19,510, 408-5322,0,0,0,259.4,116,44.1,269.7,109,22.92,175.3,130,7.89,9.5,3,2.57,1,1
2543,2543,30,120,408, 344-9620,0,1,28,215.8,123,36.69,285.2,76,24.24,192.1,78,8.64,6.9,3,1.86,1,0
2544,2544,21,160,415, 329-8436,0,0,0,97.5,113,16.58,268.1,69,22.79,255.3,62,11.49,13.2,4,3.56,3,0
2545,2545,49,141,510, 414-6739,0,0,0,146.5,121,24.91,169.9,125,14.44,238.8,112,10.75,8.2,5,2.21,0,0
2546,2546,15,90,408, 406-1730,0,0,0,157.9,72,26.84,234.0,93,19.89,210.0,86,9.45,12.2,5,3.29,2,0
2547,2547,17,72,415, 336-9327,0,0,0,139.9,117,23.78,223.6,96,19.01,240.8,93,10.84,12.7,4,3.43,2,0
2548,2548,3,117,408, 378-7418,0,1,21,153.2,112,26.04,263.3,110,22.38,135.0,85,6.08,11.9,7,3.21,1,0
2549,2549,43,79,408, 412-6019,1,0,0,103.5,134,17.6,319.3,111,27.14,239.9,124,10.8,8.4,4,2.27,2,0
2550,2550,44,87,408, 390-4789,0,0,0,185.8,119,31.59,192.3,83,16.35,200.0,96,9.0,6.6,4,1.78,1,0
2551,2551,20,102,415, 386-9774,0,0,0,129.5,56,22.02,200.8,118,17.07,145.5,93,6.55,10.9,3,2.94,1,0
2552,2552,21,49,408, 353-8970,0,0,0,236.6,91,40.22,220.9,146,18.78,146.8,114,6.61,8.9,2,2.4,1,0
2553,2553,17,67,408, 410-5370,0,0,0,260.4,107,44.27,208.2,104,17.7,207.9,115,9.36,10.0,2,2.7,6,0
2554,2554,24,107,415, 404-4421,0,0,0,167.3,100,28.44,163.9,79,13.93,185.9,100,8.37,6.7,5,1.81,2,0
2555,2555,35,190,408, 409-3353,0,0,0,182.2,101,30.97,212.3,95,18.05,233.0,123,10.49,9.3,4,2.51,2,0
2556,2556,30,118,510, 422-2571,0,0,0,113.0,80,19.21,150.1,87,12.76,204.3,115,9.19,10.8,4,2.92,2,0
2557,2557,36,120,415, 412-3404,0,0,0,185.7,133,31.57,235.1,149,19.98,256.4,78,11.54,16.9,6,4.56,0,0
2558,2558,44,94,408, 333-2964,0,0,0,136.2,114,23.15,165.1,118,14.03,137.9,71,6.21,9.6,5,2.59,0,0
2559,2559,37,115,510, 406-6669,0,1,29,222.6,81,37.84,190.3,109,16.18,201.2,87,9.05,11.5,2,3.11,1,0
2560,2560,3,61,415, 409-8802,0,0,0,197.3,67,33.54,264.5,106,22.48,210.5,116,9.47,9.0,6,2.43,1,0
2561,2561,50,143,510, 354-6183,0,1,33,141.4,130,24.04,186.4,114,15.84,210.0,111,9.45,7.7,6,2.08,1,0
2562,2562,16,110,510, 354-2434,0,0,0,208.0,69,35.36,95.1,94,8.08,178.5,129,8.03,8.0,4,2.16,1,0
2563,2563,39,104,415, 389-7620,0,0,0,118.5,92,20.15,177.8,109,15.11,255.7,98,11.51,12.1,4,3.27,1,0
2564,2564,21,16,510, 338-1724,0,0,0,153.2,65,26.04,229.7,90,19.52,148.2,94,6.67,10.7,8,2.89,1,0
2565,2565,43,183,510, 399-1750,0,0,0,108.3,87,18.41,183.6,116,15.61,176.6,109,7.95,13.5,2,3.65,0,0
2566,2566,37,147,408, 354-8914,0,0,0,168.6,92,28.66,187.7,107,15.95,216.5,95,9.74,14.4,8,3.89,2,0
